330;HISTOIRE-GEOGRAPHIE;2;2;28;1744;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;LETTRES;3
331;INFORMATIQUE;1;1;28;1764;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;AUTRES;4
332;MATHEMATIQUES;3;3;28;1750;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;SCIENCES;1
334;PHYSIQUES-CHIMIE;2;2;28;1755;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;SCIENCES;2
335;SVT;2;2;28;1757;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;SCIENCES;3
628;ARTS PLASTIQUES;1;1;31;2357;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;AUTRES;4
338;ANGLAIS;2;2;29;1737;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;LETTRES;2
341;EDHC;1;1;29;1744;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;AUTRES;2
342;EDUCATION MUSICALE;1;1;29;1760;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;AUTRES;3
343;EPS;1;1;29;1762;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;AUTRES;1
622;SVT;2;2;45;2429;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;SCIENCES;3
346;FRANCAIS;3;3;29;1735;279;2021-2022;;1;CINQUIEME;1ER CYCLE;0;LETTRES;1
347;HISTOIRE-GEOGRAPHIE;2;2;29;1744;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;LETTRES;3
348;INFORMATIQUE;1;1;29;1764;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;AUTRES;5
349;MATHEMATIQUES;3;3;29;1750;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;SCIENCES;1
351;PHYSIQUES-CHIMIE;2;2;29;1753;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;SCIENCES;2
352;SVT;2;2;29;1757;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;SCIENCES;3
621;PHYSIQUES-CHIMIE;2;2;45;1755;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;SCIENCES;2
355;ANGLAIS;2;2;30;1738;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;LETTRES;2
358;EDHC;1;1;30;1753;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;AUTRES;2
359;EDUCATION MUSICALE;1;1;30;2427;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;AUTRES;3
360;EPS;1;1;30;1762;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;AUTRES;1
620;MATHEMATIQUES;3;3;45;1747;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;SCIENCES;1
363;FRANCAIS;3;3;30;1734;279;2021-2022;;1;CINQUIEME;1ER CYCLE;0;LETTRES;1
364;HISTOIRE-GEOGRAPHIE;2;2;30;1744;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;LETTRES;3
365;INFORMATIQUE;1;1;30;1764;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;AUTRES;5
366;MATHEMATIQUES;3;3;30;1747;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;SCIENCES;1
368;PHYSIQUES-CHIMIE;2;2;30;1755;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;SCIENCES;2
369;SVT;2;2;30;2429;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;SCIENCES;3
619;INFORMATIQUE;1;1;45;1764;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;AUTRES;4
372;ANGLAIS;2;2;31;1737;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;LETTRES;2
375;EDHC;1;1;31;1744;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;AUTRES;2
376;EDUCATION MUSICALE;1;1;31;2427;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;AUTRES;3
377;EPS;1;1;31;1762;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;AUTRES;1
618;HISTOIRE-GEOGRAPHIE;2;2;45;1743;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;LETTRES;3
380;FRANCAIS;3;3;31;1734;279;2021-2022;;1;CINQUIEME;1ER CYCLE;0;LETTRES;1
381;HISTOIRE-GEOGRAPHIE;2;2;31;1744;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;LETTRES;3
382;INFORMATIQUE;1;1;31;1764;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;AUTRES;4
383;MATHEMATIQUES;3;3;31;1750;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;SCIENCES;1
617;FRANCAIS;4;4;45;1749;279;2021-2022;;1;TROISIEME;1ER CYCLE;0;LETTRES;1
385;PHYSIQUES-CHIMIE;2;2;31;1753;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;SCIENCES;2
386;SVT;2;2;31;1757;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;SCIENCES;3
389;ANGLAIS;2;2;32;1737;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;LETTRES;2
392;EDHC;1;1;32;2356;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;AUTRES;2
393;EDUCATION MUSICALE;1;1;32;1760;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;AUTRES;3
394;EPS;1;1;32;1763;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;AUTRES;1
395;ESPAGNOL;1;1;32;1740;279;2021-2022;;0;QUATRIEME;2ND CYCLE;0;LETTRES;4
397;FRANCAIS;4;4;32;1736;279;2021-2022;;1;QUATRIEME;1ER CYCLE;0;LETTRES;1
398;HISTOIRE-GEOGRAPHIE;2;2;32;1744;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;LETTRES;3
399;INFORMATIQUE;1;1;32;1764;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;AUTRES;4
400;MATHEMATIQUES;3;3;32;1752;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;SCIENCES;1
402;PHYSIQUES-CHIMIE;2;2;32;1755;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;SCIENCES;2
403;SVT;2;2;32;2429;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;SCIENCES;3
614;EPS;1;1;45;1763;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;AUTRES;1
406;ANGLAIS;2;2;33;1738;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;LETTRES;2
409;EDHC;1;1;33;2356;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;AUTRES;2
410;EDUCATION MUSICALE;1;1;33;1760;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;AUTRES;3
411;EPS;1;1;33;1763;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;AUTRES;1
412;ESPAGNOL;1;1;33;1740;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;LETTRES;4
414;FRANCAIS;4;4;33;1736;279;2021-2022;;1;QUATRIEME;1ER CYCLE;0;LETTRES;1
415;HISTOIRE-GEOGRAPHIE;2;2;33;1743;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;LETTRES;3
416;INFORMATIQUE;1;1;33;1764;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;AUTRES;4
417;MATHEMATIQUES;3;3;33;1747;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;SCIENCES;1
419;PHYSIQUES-CHIMIE;2;2;33;1755;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;SCIENCES;2
420;SVT;2;2;33;1757;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;SCIENCES;3
421;ALLEMAND;1;1;34;2358;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;LETTRES;4
613;EDUCATION MUSICALE;1;1;45;1760;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;AUTRES;3
423;ANGLAIS;2;2;34;1738;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;LETTRES;2
426;EDHC;1;1;34;2356;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;AUTRES;2
427;EDUCATION MUSICALE;1;1;34;1760;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;AUTRES;3
428;EPS;1;1;34;1763;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;AUTRES;1
431;FRANCAIS;4;4;34;1734;279;2021-2022;;1;QUATRIEME;1ER CYCLE;0;LETTRES;1
432;HISTOIRE-GEOGRAPHIE;2;2;34;1743;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;LETTRES;3
433;INFORMATIQUE;1;1;34;1764;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;AUTRES;4
434;MATHEMATIQUES;3;3;34;1752;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;SCIENCES;1
612;EDHC;1;1;45;1740;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;AUTRES;2
436;PHYSIQUES-CHIMIE;2;2;34;1753;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;SCIENCES;2
437;SVT;2;2;34;2429;279;2021-2022;;0;QUATRIEME;1ER CYCLE;0;SCIENCES;3
440;ANGLAIS;2;2;35;1739;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;LETTRES;2
443;EDHC;1;1;35;1755;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;AUTRES;2
444;EDUCATION MUSICALE;1;1;35;2427;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;AUTRES;3
445;EPS;1;1;35;1762;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;AUTRES;1
446;ESPAGNOL;1;1;35;1740;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;LETTRES;4
448;FRANCAIS;4;4;35;1736;279;2021-2022;;1;TROISIEME;1ER CYCLE;0;LETTRES;1
449;HISTOIRE-GEOGRAPHIE;2;2;35;1743;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;LETTRES;3
450;INFORMATIQUE;1;1;35;1764;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;AUTRES;4
451;MATHEMATIQUES;3;3;35;1747;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;SCIENCES;1
453;PHYSIQUES-CHIMIE;2;2;35;1755;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;SCIENCES;2
454;SVT;2;2;35;2429;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;SCIENCES;3
609;ANGLAIS;2;2;45;1738;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;LETTRES;2
457;ANGLAIS;2;2;36;1737;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;LETTRES;2
460;EDHC;1;1;36;1755;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;AUTRES;2
461;EDUCATION MUSICALE;1;1;36;2427;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;AUTRES;3
462;EPS;1;1;36;1763;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;AUTRES;1
463;ESPAGNOL;1;1;36;2359;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;LETTRES;4
465;FRANCAIS;4;4;36;1735;279;2021-2022;;1;TROISIEME;1ER CYCLE;0;LETTRES;1
466;HISTOIRE-GEOGRAPHIE;2;2;36;1745;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;LETTRES;3
467;INFORMATIQUE;1;1;36;1764;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;AUTRES;4
468;MATHEMATIQUES;3;3;36;1752;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;SCIENCES;1
608;ALLEMAND;1;1;45;2358;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;LETTRES;4
470;PHYSIQUES-CHIMIE;2;2;36;1754;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;SCIENCES;2
471;SVT;2;2;36;1757;279;2021-2022;;0;TROISIEME;1ER CYCLE;0;SCIENCES;3
472;ALLEMAND;3;3;37;2358;279;2021-2022;;0;SECONDE;2ND CYCLE;0;LETTRES;4
627;ARTS PLASTIQUES;1;1;30;2357;279;2021-2022;;0;CINQUIEME;1ER CYCLE;0;AUTRES;4
474;ANGLAIS;3;3;37;1738;279;2021-2022;;0;SECONDE;2ND CYCLE;0;LETTRES;2
478;EDUCATION MUSICALE;1;1;37;2427;279;2021-2022;;0;SECONDE;2ND CYCLE;0;AUTRES;2
479;EPS;1;1;37;1762;279;2021-2022;;0;SECONDE;2ND CYCLE;0;AUTRES;1
480;ESPAGNOL;3;3;37;2359;279;2021-2022;;0;SECONDE;2ND CYCLE;0;LETTRES;5
482;FRANCAIS;4;4;37;1733;279;2021-2022;;1;SECONDE;2ND CYCLE;0;LETTRES;1
483;HISTOIRE-GEOGRAPHIE;3;3;37;1742;279;2021-2022;;0;SECONDE;2ND CYCLE;0;LETTRES;3
484;INFORMATIQUE;1;1;37;1764;279;2021-2022;;0;SECONDE;2ND CYCLE;0;AUTRES;3
485;MATHEMATIQUES;3;3;37;2356;279;2021-2022;;0;SECONDE;2ND CYCLE;0;SCIENCES;1
487;PHYSIQUES-CHIMIE;2;2;37;1753;279;2021-2022;;0;SECONDE;2ND CYCLE;0;SCIENCES;2
488;SVT;2;2;37;1757;279;2021-2022;;0;SECONDE;2ND CYCLE;0;SCIENCES;3
489;ALLEMAND;1;1;38;2358;279;2021-2022;;0;SECONDE;2ND CYCLE;0;LETTRES;4
626;ARTS PLASTIQUES;1;1;29;2357;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;AUTRES;4
491;ANGLAIS;3;3;38;1737;279;2021-2022;;0;SECONDE;2ND CYCLE;0;LETTRES;2
495;EDUCATION MUSICALE;1;1;38;2427;279;2021-2022;;0;SECONDE;2ND CYCLE;0;AUTRES;2
496;EPS;1;1;38;1762;279;2021-2022;;0;SECONDE;2ND CYCLE;0;AUTRES;1
497;ESPAGNOL;1;1;38;2359;279;2021-2022;;0;SECONDE;2ND CYCLE;0;LETTRES;5
499;FRANCAIS;3;3;38;1735;279;2021-2022;;1;SECONDE;2ND CYCLE;0;LETTRES;1
500;HISTOIRE-GEOGRAPHIE;2;2;38;1745;279;2021-2022;;0;SECONDE;2ND CYCLE;0;LETTRES;3
501;INFORMATIQUE;1;1;38;1764;279;2021-2022;;0;SECONDE;2ND CYCLE;0;AUTRES;3
502;MATHEMATIQUES;5;5;38;1748;279;2021-2022;;0;SECONDE;2ND CYCLE;0;SCIENCES;1
504;PHYSIQUES-CHIMIE;4;4;38;1754;279;2021-2022;;0;SECONDE;2ND CYCLE;0;SCIENCES;2
505;SVT;2;2;38;1757;279;2021-2022;;0;SECONDE;2ND CYCLE;0;SCIENCES;3
506;ALLEMAND;3;3;39;2358;279;2021-2022;;0;PREMIERE;2ND CYCLE;0;LETTRES;5
508;ANGLAIS;4;4;39;1739;279;2021-2022;;0;PREMIERE;2ND CYCLE;0;LETTRES;2
512;EDUCATION MUSICALE;1;1;39;1760;279;2021-2022;;0;PREMIERE;2ND CYCLE;0;AUTRES;2
513;EPS;1;1;39;1762;279;2021-2022;;0;PREMIERE;2ND CYCLE;0;AUTRES;1
514;ESPAGNOL;3;3;39;1740;279;2021-2022;;0;PREMIERE;2ND CYCLE;0;LETTRES;6
516;FRANCAIS;4;4;39;1733;279;2021-2022;;1;PREMIERE;2ND CYCLE;0;LETTRES;1
517;HISTOIRE-GEOGRAPHIE;3;3;39;1745;279;2021-2022;;0;TROISIEME;2ND CYCLE;0;LETTRES;3
518;INFORMATIQUE;1;1;39;1764;279;2021-2022;;0;PREMIERE;2ND CYCLE;0;AUTRES;3
519;MATHEMATIQUES;3;2;39;2356;279;2021-2022;;0;PREMIERE;2ND CYCLE;0;SCIENCES;1
520;PHILOSOPHIE;3;3;39;1731;279;2021-2022;;0;PREMIERE;2ND CYCLE;0;LETTRES;4
521;PHYSIQUES-CHIMIE;1;1;39;1753;279;2021-2022;;0;PREMIERE;2ND CYCLE;0;SCIENCES;2
522;SVT;1;1;39;1757;279;2021-2022;;0;PREMIERE;2ND CYCLE;0;SCIENCES;3
624;ARTS PLASTIQUES;1;1;27;2357;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;AUTRES;3
542;ANGLAIS;2;2;41;1737;279;2021-2022;;0;PREMIERE;2ND CYCLE;0;LETTRES;2
546;EDUCATION MUSICALE;1;1;41;2427;279;2021-2022;;0;PREMIERE;2ND CYCLE;0;AUTRES;2
547;EPS;1;1;41;1762;279;2021-2022;;0;PREMIERE;2ND CYCLE;0;AUTRES;1
550;FRANCAIS;3;3;41;1735;279;2021-2022;;1;PREMIERE;2ND CYCLE;0;LETTRES;1
551;HISTOIRE-GEOGRAPHIE;2;2;41;1743;279;2021-2022;;0;PREMIERE;2ND CYCLE;0;LETTRES;3
552;INFORMATIQUE;1;1;41;1764;279;2021-2022;;0;PREMIERE;2ND CYCLE;0;AUTRES;3
553;MATHEMATIQUES;4;4;41;1748;279;2021-2022;;0;PREMIERE;2ND CYCLE;0;SCIENCES;1
554;PHILOSOPHIE;2;2;41;1732;279;2021-2022;;0;PREMIERE;2ND CYCLE;0;LETTRES;4
555;PHYSIQUES-CHIMIE;4;4;41;1754;279;2021-2022;;0;PREMIERE;2ND CYCLE;0;SCIENCES;2
556;SVT;4;4;41;1758;279;2021-2022;;0;PREMIERE;2ND CYCLE;0;SCIENCES;3
557;ALLEMAND;3;3;42;2358;279;2021-2022;;0;TERMINALE;2ND CYCLE;0;LETTRES;5
623;ARTS PLASTIQUES;1;1;26;2357;279;2021-2022;;0;SIXIEME;1ER CYCLE;0;AUTRES;3
559;ANGLAIS;4;4;42;1739;279;2021-2022;;0;TERMINALE;2ND CYCLE;0;LETTRES;2
563;EDUCATION MUSICALE;1;1;42;1760;279;2021-2022;;0;TERMINALE;2ND CYCLE;0;AUTRES;2
564;EPS;1;1;42;1762;279;2021-2022;;0;TERMINALE;2ND CYCLE;0;AUTRES;1
565;ESPAGNOL;3;3;42;2359;279;2021-2022;;0;TERMINALE;2ND CYCLE;0;LETTRES;6
567;FRANCAIS;4;4;42;1749;279;2021-2022;;1;TERMINALE;2ND CYCLE;0;LETTRES;1
568;HISTOIRE-GEOGRAPHIE;3;3;42;1742;279;2021-2022;;0;TERMINALE;2ND CYCLE;0;LETTRES;3
570;MATHEMATIQUES;4;2;42;1748;279;2021-2022;;0;TERMINALE;2ND CYCLE;0;SCIENCES;1
571;PHILOSOPHIE;5;5;42;1732;279;2021-2022;;0;TERMINALE;2ND CYCLE;0;LETTRES;4
573;SVT;2;2;42;1757;279;2021-2022;;0;TERMINALE;2ND CYCLE;0;SCIENCES;2
576;ANGLAIS;1;1;43;1737;279;2021-2022;;0;TROISIEME;2ND CYCLE;0;LETTRES;2
580;EDUCATION MUSICALE;1;1;43;1760;279;2021-2022;;0;TERMINALE;2ND CYCLE;0;AUTRES;2
581;EPS;1;1;43;1763;279;2021-2022;;0;TERMINALE;2ND CYCLE;0;AUTRES;1
584;FRANCAIS;3;3;43;1733;279;2021-2022;;1;TERMINALE;2ND CYCLE;0;LETTRES;1
585;HISTOIRE-GEOGRAPHIE;2;2;43;1742;279;2021-2022;;0;TERMINALE;2ND CYCLE;0;LETTRES;3
587;MATHEMATIQUES;5;5;43;1751;279;2021-2022;;0;TERMINALE;2ND CYCLE;0;SCIENCES;1
588;PHILOSOPHIE;2;2;43;1731;279;2021-2022;;0;TERMINALE;2ND CYCLE;0;LETTRES;4
589;PHYSIQUES-CHIMIE;5;5;43;1756;279;2021-2022;;0;TERMINALE;2ND CYCLE;0;SCIENCES;2
590;SVT;2;2;43;1757;279;2021-2022;;0;TERMINALE;2ND CYCLE;0;SCIENCES;3
593;ANGLAIS;1;1;44;1737;279;2021-2022;;0;TERMINALE;2ND CYCLE;0;LETTRES;2
597;EDUCATION MUSICALE;1;1;44;1760;279;2021-2022;;0;TERMINALE;2ND CYCLE;0;AUTRES;2
598;EPS;1;1;44;1763;279;2021-2022;;0;TERMINALE;2ND CYCLE;0;AUTRES;1
601;FRANCAIS;3;3;44;1733;279;2021-2022;;1;TERMINALE;2ND CYCLE;0;LETTRES;1
602;HISTOIRE-GEOGRAPHIE;2;2;44;1742;279;2021-2022;;0;TROISIEME;2ND CYCLE;0;LETTRES;3
604;MATHEMATIQUES;4;4;44;1751;279;2021-2022;;0;TERMINALE;2ND CYCLE;0;SCIENCES;1
605;PHILOSOPHIE;2;2;44;1731;279;2021-2022;;0;TERMINALE;2ND CYCLE;0;LETTRES;4
606;PHYSIQUES-CHIMIE;4;4;44;1756;279;2021-2022;;0;TERMINALE;2ND CYCLE;0;SCIENCES;2
607;SVT;4;4;44;1758;279;2021-2022;;0;TERMINALE;2ND CYCLE;0;SCIENCES;3
